mun,1,11,12,13,21,22,23,24,31,32,33,34,41,42,51,52,61,71,72,73,74,81,82,83,91,92,93,98,MUNTOTAL,share1,share11,share12,share13,share21,share22,share23,share24,share31,share32,share33,share34,share41,share42,share51,share52,share61,share71,share72,share73,share74,share81,share82,share83,share91,share92,share93,share98
2403,6,1,1,1,1,13,30,5,1,2,1,10,25,10,12,29,29,11,12,0,10,0,5,5,58,20,20,0,318,0.0188679245283,0.00314465408805,0.00314465408805,0.00314465408805,0.00314465408805,0.0408805031447,0.0943396226415,0.0157232704403,0.00314465408805,0.0062893081761,0.00314465408805,0.0314465408805,0.0786163522013,0.0314465408805,0.0377358490566,0.0911949685535,0.0911949685535,0.0345911949686,0.0377358490566,0.0,0.0314465408805,0.0,0.0157232704403,0.0157232704403,0.182389937107,0.062893081761,0.062893081761,0.0
2404,5,1,1,2,2,18,14,9,4,5,4,5,14,12,19,33,67,16,16,1,10,1,7,28,71,28,48,3,444,0.0112612612613,0.00225225225225,0.00225225225225,0.0045045045045,0.0045045045045,0.0405405405405,0.0315315315315,0.0202702702703,0.00900900900901,0.0112612612613,0.00900900900901,0.0112612612613,0.0315315315315,0.027027027027,0.0427927927928,0.0743243243243,0.150900900901,0.036036036036,0.036036036036,0.00225225225225,0.0225225225225,0.00225225225225,0.0157657657658,0.0630630630631,0.15990990991,0.0630630630631,0.108108108108,0.00675675675676
2501,51,8,51,112,143,220,324,288,234,86,89,516,783,452,488,1168,92,518,625,93,1242,18,1731,462,1352,17,400,113,11676,0.00436793422405,0.000685166152792,0.00436793422405,0.00959232613909,0.0122473449812,0.0188420692018,0.0277492291881,0.0246659815005,0.0200411099692,0.00736553614251,0.00762247344981,0.0441932168551,0.0670606372045,0.0387118876328,0.0417951353203,0.100034258308,0.00787941075711,0.0443645083933,0.0535286056869,0.00796505652621,0.106372045221,0.00154162384378,0.14825282631,0.0395683453237,0.115793079822,0.00145597807468,0.0342583076396,0.00967797190819
2502,4,2,2,1,7,5,14,13,18,2,4,18,27,19,37,45,31,28,34,3,98,1,146,48,85,14,48,3,757,0.00528401585205,0.00264200792602,0.00264200792602,0.00132100396301,0.00924702774108,0.00660501981506,0.0184940554822,0.0171730515192,0.0237780713342,0.00264200792602,0.00528401585205,0.0237780713342,0.0356671070013,0.0250990752972,0.0488771466314,0.0594451783355,0.0409511228534,0.0369881109643,0.0449141347424,0.00396301188904,0.129458388375,0.00132100396301,0.1928665786,0.0634081902246,0.112285336856,0.0184940554822,0.0634081902246,0.00396301188904
2503,0,1,0,1,3,6,15,0,1,2,2,8,17,5,14,17,25,28,7,2,11,2,2,13,66,7,23,0,278,0.0,0.00359712230216,0.0,0.00359712230216,0.0107913669065,0.0215827338129,0.0539568345324,0.0,0.00359712230216,0.00719424460432,0.00719424460432,0.0287769784173,0.0611510791367,0.0179856115108,0.0503597122302,0.0611510791367,0.089928057554,0.10071942446,0.0251798561151,0.00719424460432,0.0395683453237,0.00719424460432,0.00719424460432,0.0467625899281,0.237410071942,0.0251798561151,0.0827338129496,0.0
2504,3,0,3,1,1,9,18,5,2,3,5,8,26,14,19,34,26,47,25,9,46,0,30,27,57,4,28,3,453,0.00662251655629,0.0,0.00662251655629,0.00220750551876,0.00220750551876,0.0198675496689,0.0397350993377,0.0110375275938,0.00441501103753,0.00662251655629,0.0110375275938,0.0176600441501,0.0573951434879,0.0309050772627,0.0419426048565,0.075055187638,0.0573951434879,0.103752759382,0.0551876379691,0.0198675496689,0.101545253863,0.0,0.0662251655629,0.0596026490066,0.12582781457,0.00883002207506,0.0618101545254,0.00662251655629
2505,0,1,3,3,0,24,20,7,2,3,4,9,18,8,14,28,38,37,11,1,31,0,1,26,79,24,14,5,411,0.0,0.00243309002433,0.00729927007299,0.00729927007299,0.0,0.0583941605839,0.0486618004866,0.0170316301703,0.00486618004866,0.00729927007299,0.00973236009732,0.021897810219,0.043795620438,0.0194647201946,0.0340632603406,0.0681265206813,0.0924574209246,0.0900243309002,0.0267639902676,0.00243309002433,0.0754257907543,0.0,0.00243309002433,0.0632603406326,0.192214111922,0.0583941605839,0.0340632603406,0.0121654501217
2506,7,2,0,4,1,10,12,6,7,1,1,21,38,27,28,65,29,47,25,4,162,3,35,19,122,5,60,9,750,0.00933333333333,0.00266666666667,0.0,0.00533333333333,0.00133333333333,0.0133333333333,0.016,0.008,0.00933333333333,0.00133333333333,0.00133333333333,0.028,0.0506666666667,0.036,0.0373333333333,0.0866666666667,0.0386666666667,0.0626666666667,0.0333333333333,0.00533333333333,0.216,0.004,0.0466666666667,0.0253333333333,0.162666666667,0.00666666666667,0.08,0.012
2507,2,0,1,1,3,1,12,3,3,2,2,8,20,10,7,20,18,15,15,2,129,2,53,23,35,10,26,7,430,0.0046511627907,0.0,0.00232558139535,0.00232558139535,0.00697674418605,0.00232558139535,0.0279069767442,0.00697674418605,0.00697674418605,0.0046511627907,0.0046511627907,0.0186046511628,0.046511627907,0.0232558139535,0.0162790697674,0.046511627907,0.0418604651163,0.0348837209302,0.0348837209302,0.0046511627907,0.3,0.0046511627907,0.123255813953,0.053488372093,0.0813953488372,0.0232558139535,0.0604651162791,0.0162790697674
2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,9,4,3,0,1,39,31,9,13,1,8,11,33,26,52,73,101,54,31,4,101,3,134,48,150,27,56,18,1040,0.00865384615385,0.00384615384615,0.00288461538462,0.0,0.000961538461538,0.0375,0.0298076923077,0.00865384615385,0.0125,0.000961538461538,0.00769230769231,0.0105769230769,0.0317307692308,0.025,0.05,0.0701923076923,0.0971153846154,0.0519230769231,0.0298076923077,0.00384615384615,0.0971153846154,0.00288461538462,0.128846153846,0.0461538461538,0.144230769231,0.0259615384615,0.0538461538462,0.0173076923077
2601,2,4,1,2,4,29,47,9,5,14,6,16,44,23,34,59,52,37,22,3,50,0,14,24,103,21,22,8,655,0.0030534351145,0.00610687022901,0.00152671755725,0.0030534351145,0.00610687022901,0.0442748091603,0.0717557251908,0.0137404580153,0.00763358778626,0.0213740458015,0.00916030534351,0.024427480916,0.0671755725191,0.0351145038168,0.0519083969466,0.0900763358779,0.0793893129771,0.0564885496183,0.0335877862595,0.00458015267176,0.0763358778626,0.0,0.0213740458015,0.036641221374,0.157251908397,0.0320610687023,0.0335877862595,0.012213740458
2602,2,4,1,2,4,29,47,9,5,14,6,16,44,23,34,59,52,37,22,3,50,0,14,24,103,21,22,8,655,0.0030534351145,0.00610687022901,0.00152671755725,0.0030534351145,0.00610687022901,0.0442748091603,0.0717557251908,0.0137404580153,0.00763358778626,0.0213740458015,0.00916030534351,0.024427480916,0.0671755725191,0.0351145038168,0.0519083969466,0.0900763358779,0.0793893129771,0.0564885496183,0.0335877862595,0.00458015267176,0.0763358778626,0.0,0.0213740458015,0.036641221374,0.157251908397,0.0320610687023,0.0335877862595,0.012213740458
2603,2,4,1,2,4,29,47,9,5,14,6,16,44,23,34,59,52,37,22,3,50,0,14,24,103,21,22,8,655,0.0030534351145,0.00610687022901,0.00152671755725,0.0030534351145,0.00610687022901,0.0442748091603,0.0717557251908,0.0137404580153,0.00763358778626,0.0213740458015,0.00916030534351,0.024427480916,0.0671755725191,0.0351145038168,0.0519083969466,0.0900763358779,0.0793893129771,0.0564885496183,0.0335877862595,0.00458015267176,0.0763358778626,0.0,0.0213740458015,0.036641221374,0.157251908397,0.0320610687023,0.0335877862595,0.012213740458
2701,30,4,5,6,3,52,58,23,10,11,9,44,107,53,64,147,151,62,38,5,93,6,108,80,197,177,114,8,1665,0.018018018018,0.0024024024024,0.003003003003,0.0036036036036,0.0018018018018,0.0312312312312,0.0348348348348,0.0138138138138,0.00600600600601,0.00660660660661,0.00540540540541,0.0264264264264,0.0642642642643,0.0318318318318,0.0384384384384,0.0882882882883,0.0906906906907,0.0372372372372,0.0228228228228,0.003003003003,0.0558558558559,0.0036036036036,0.0648648648649,0.048048048048,0.118318318318,0.106306306306,0.0684684684685,0.0048048048048
2702,6,3,3,6,2,48,36,17,17,3,4,30,76,43,46,82,158,49,42,4,151,4,345,57,131,174,97,2,1636,0.00366748166259,0.0018337408313,0.0018337408313,0.00366748166259,0.00122249388753,0.0293398533007,0.0220048899756,0.010391198044,0.010391198044,0.0018337408313,0.00244498777506,0.018337408313,0.0464547677262,0.0262836185819,0.0281173594132,0.0501222493888,0.0965770171149,0.0299511002445,0.0256723716381,0.00244498777506,0.0922982885086,0.00244498777506,0.210880195599,0.0348410757946,0.0800733496333,0.106356968215,0.0592909535452,0.00122249388753
2703,5,3,3,1,2,35,30,6,3,2,4,15,51,24,22,50,128,26,14,1,55,2,83,45,90,174,71,3,948,0.00527426160338,0.00316455696203,0.00316455696203,0.00105485232068,0.00210970464135,0.0369198312236,0.0316455696203,0.00632911392405,0.00316455696203,0.00210970464135,0.0042194092827,0.0158227848101,0.0537974683544,0.0253164556962,0.0232067510549,0.0527426160338,0.135021097046,0.0274261603376,0.0147679324895,0.00105485232068,0.0580168776371,0.00210970464135,0.087552742616,0.0474683544304,0.0949367088608,0.183544303797,0.0748945147679,0.00316455696203
2801,9,1,4,14,16,55,103,28,22,9,22,61,93,65,97,179,141,131,97,15,122,7,133,83,268,51,84,25,1935,0.0046511627907,0.000516795865633,0.00206718346253,0.00723514211886,0.00826873385013,0.0284237726098,0.0532299741602,0.0144702842377,0.0113695090439,0.0046511627907,0.0113695090439,0.0315245478036,0.0480620155039,0.0335917312661,0.0501291989664,0.0925064599483,0.0728682170543,0.0677002583979,0.0501291989664,0.0077519379845,0.0630490956072,0.00361757105943,0.0687338501292,0.0428940568475,0.13850129199,0.0263565891473,0.0434108527132,0.0129198966408
2802,8,4,4,2,1,17,34,4,4,1,11,5,27,26,32,56,77,48,34,8,16,1,10,37,117,19,56,5,664,0.0120481927711,0.00602409638554,0.00602409638554,0.00301204819277,0.00150602409639,0.0256024096386,0.0512048192771,0.00602409638554,0.00602409638554,0.00150602409639,0.0165662650602,0.00753012048193,0.0406626506024,0.039156626506,0.0481927710843,0.0843373493976,0.115963855422,0.0722891566265,0.0512048192771,0.0120481927711,0.0240963855422,0.00150602409639,0.0150602409639,0.0557228915663,0.176204819277,0.0286144578313,0.0843373493976,0.00753012048193
2803,8,4,4,2,1,17,34,4,4,1,11,5,27,26,32,56,77,48,34,8,16,1,10,37,117,19,56,5,664,0.0120481927711,0.00602409638554,0.00602409638554,0.00301204819277,0.00150602409639,0.0256024096386,0.0512048192771,0.00602409638554,0.00602409638554,0.00150602409639,0.0165662650602,0.00753012048193,0.0406626506024,0.039156626506,0.0481927710843,0.0843373493976,0.115963855422,0.0722891566265,0.0512048192771,0.0120481927711,0.0240963855422,0.00150602409639,0.0150602409639,0.0557228915663,0.176204819277,0.0286144578313,0.0843373493976,0.00753012048193
2901,26,8,2,0,6,8,43,5,3,8,13,18,35,20,59,46,108,42,31,4,18,1,15,41,203,83,52,10,908,0.0286343612335,0.00881057268722,0.00220264317181,0.0,0.00660792951542,0.00881057268722,0.0473568281938,0.00550660792952,0.00330396475771,0.00881057268722,0.0143171806167,0.0198237885463,0.0385462555066,0.0220264317181,0.0649779735683,0.0506607929515,0.118942731278,0.0462555066079,0.034140969163,0.00440528634361,0.0198237885463,0.0011013215859,0.0165198237885,0.045154185022,0.223568281938,0.09140969163,0.057268722467,0.011013215859
2902,25,2,2,1,3,6,42,5,4,5,10,17,25,18,57,41,80,43,18,4,12,0,12,38,176,115,32,5,798,0.031328320802,0.00250626566416,0.00250626566416,0.00125313283208,0.00375939849624,0.00751879699248,0.0526315789474,0.0062656641604,0.00501253132832,0.0062656641604,0.0125313283208,0.0213032581454,0.031328320802,0.0225563909774,0.0714285714286,0.0513784461153,0.100250626566,0.0538847117794,0.0225563909774,0.00501253132832,0.015037593985,0.0,0.015037593985,0.047619047619,0.220551378446,0.144110275689,0.0401002506266,0.0062656641604
2903,19,2,4,1,4,5,36,4,2,9,7,6,20,22,49,38,59,25,18,2,17,0,7,29,147,40,31,1,604,0.0314569536424,0.00331125827815,0.00662251655629,0.00165562913907,0.00662251655629,0.00827814569536,0.0596026490066,0.00662251655629,0.00331125827815,0.0149006622517,0.0115894039735,0.00993377483444,0.0331125827815,0.0364238410596,0.0811258278146,0.0629139072848,0.0976821192053,0.0413907284768,0.0298013245033,0.00331125827815,0.0281456953642,0.0,0.0115894039735,0.0480132450331,0.243377483444,0.0662251655629,0.0513245033113,0.00165562913907
2904,29,2,2,3,4,6,50,3,3,6,8,9,32,18,47,36,71,25,21,2,20,0,14,22,198,45,37,6,719,0.0403337969402,0.00278164116829,0.00278164116829,0.00417246175243,0.00556328233658,0.00834492350487,0.0695410292072,0.00417246175243,0.00417246175243,0.00834492350487,0.0111265646732,0.0125173852573,0.0445062586926,0.0250347705146,0.0653685674548,0.0500695410292,0.0987482614743,0.0347705146036,0.029207232267,0.00278164116829,0.0278164116829,0.0,0.019471488178,0.0305980528512,0.275382475661,0.0625869262865,0.0514603616134,0.00834492350487
2905,19,1,1,1,3,3,27,2,2,4,4,3,11,15,37,38,48,22,14,2,8,0,8,18,135,38,23,0,487,0.0390143737166,0.00205338809035,0.00205338809035,0.00205338809035,0.00616016427105,0.00616016427105,0.0554414784394,0.0041067761807,0.0041067761807,0.0082135523614,0.0082135523614,0.00616016427105,0.0225872689938,0.0308008213552,0.0759753593429,0.0780287474333,0.0985626283368,0.0451745379877,0.0287474332649,0.0041067761807,0.0164271047228,0.0,0.0164271047228,0.0369609856263,0.277207392197,0.0780287474333,0.047227926078,0.0
3001,5,1,0,4,5,8,42,8,5,3,6,15,46,28,43,60,27,35,11,1,37,1,50,24,62,56,37,10,630,0.00793650793651,0.0015873015873,0.0,0.00634920634921,0.00793650793651,0.0126984126984,0.0666666666667,0.0126984126984,0.00793650793651,0.0047619047619,0.00952380952381,0.0238095238095,0.0730158730159,0.0444444444444,0.068253968254,0.0952380952381,0.0428571428571,0.0555555555556,0.0174603174603,0.0015873015873,0.0587301587302,0.0015873015873,0.0793650793651,0.0380952380952,0.0984126984127,0.0888888888889,0.0587301587302,0.015873015873
3002,2,4,1,3,0,20,22,6,3,3,9,5,16,10,26,27,48,29,5,0,11,0,12,31,102,77,34,3,509,0.00392927308448,0.00785854616896,0.00196463654224,0.00589390962672,0.0,0.0392927308448,0.0432220039293,0.0117878192534,0.00589390962672,0.00589390962672,0.0176817288802,0.0098231827112,0.0314341846758,0.0196463654224,0.0510805500982,0.0530451866405,0.0943025540275,0.056974459725,0.0098231827112,0.0,0.0216110019646,0.0,0.0235756385069,0.0609037328094,0.200392927308,0.151277013752,0.0667976424361,0.00589390962672
3003,2,4,1,3,0,20,22,6,3,3,9,5,16,10,26,27,48,29,5,0,11,0,12,31,102,77,34,3,509,0.00392927308448,0.00785854616896,0.00196463654224,0.00589390962672,0.0,0.0392927308448,0.0432220039293,0.0117878192534,0.00589390962672,0.00589390962672,0.0176817288802,0.0098231827112,0.0314341846758,0.0196463654224,0.0510805500982,0.0530451866405,0.0943025540275,0.056974459725,0.0098231827112,0.0,0.0216110019646,0.0,0.0235756385069,0.0609037328094,0.200392927308,0.151277013752,0.0667976424361,0.00589390962672
3101,3,1,1,4,2,32,27,8,2,2,2,9,30,7,18,37,41,19,11,5,16,1,0,12,82,32,22,1,427,0.00702576112412,0.00234192037471,0.00234192037471,0.00936768149883,0.00468384074941,0.0749414519906,0.0632318501171,0.0187353629977,0.00468384074941,0.00468384074941,0.00468384074941,0.0210772833724,0.0702576112412,0.016393442623,0.0421545667447,0.0866510538642,0.096018735363,0.0444964871194,0.0257611241218,0.0117096018735,0.0374707259953,0.00234192037471,0.0,0.0281030444965,0.192037470726,0.0749414519906,0.0515222482436,0.00234192037471
3102,1,1,1,2,1,41,9,1,3,1,3,2,8,4,7,41,63,14,10,2,9,0,2,11,55,80,16,2,390,0.0025641025641,0.0025641025641,0.0025641025641,0.00512820512821,0.0025641025641,0.105128205128,0.0230769230769,0.0025641025641,0.00769230769231,0.0025641025641,0.00769230769231,0.00512820512821,0.0205128205128,0.0102564102564,0.0179487179487,0.105128205128,0.161538461538,0.0358974358974,0.025641025641,0.00512820512821,0.0230769230769,0.0,0.00512820512821,0.0282051282051,0.141025641026,0.205128205128,0.0410256410256,0.00512820512821
3103,1,1,1,2,1,41,9,1,3,1,3,2,8,4,7,41,63,14,10,2,9,0,2,11,55,80,16,2,390,0.0025641025641,0.0025641025641,0.0025641025641,0.00512820512821,0.0025641025641,0.105128205128,0.0230769230769,0.0025641025641,0.00769230769231,0.0025641025641,0.00769230769231,0.00512820512821,0.0205128205128,0.0102564102564,0.0179487179487,0.105128205128,0.161538461538,0.0358974358974,0.025641025641,0.00512820512821,0.0230769230769,0.0,0.00512820512821,0.0282051282051,0.141025641026,0.205128205128,0.0410256410256,0.00512820512821
3201,654,9,60,73,227,278,519,590,288,108,136,821,1438,677,790,1315,49,507,498,117,535,22,475,562,1677,11,341,213,12990,0.0503464203233,0.000692840646651,0.00461893764434,0.00561970746728,0.0174749807544,0.0214010777521,0.0399538106236,0.0454195535027,0.0221709006928,0.00831408775982,0.0104695919938,0.0632024634334,0.110700538876,0.052117013087,0.0608160123172,0.101231716705,0.00377213240955,0.0390300230947,0.038337182448,0.00900692840647,0.0411855273287,0.00169361046959,0.0365665896844,0.0432640492687,0.129099307159,0.000846805234796,0.0262509622787,0.0163972286374
3202,99,2,23,45,80,98,185,239,110,25,35,345,506,279,299,502,24,235,291,50,194,3,189,260,824,6,184,85,5217,0.0189764232317,0.00038336208549,0.00440866398313,0.00862564692352,0.0153344834196,0.018784742189,0.0354609929078,0.045811769216,0.0210849147019,0.00479202606862,0.00670883649607,0.066129959747,0.0969906076289,0.0534790109258,0.0573126317807,0.0962238834579,0.00460034502588,0.045045045045,0.0557791834388,0.00958405213724,0.0371861222925,0.000575043128235,0.0362277170788,0.0498370711137,0.157945179222,0.00115008625647,0.0352693118651,0.0162928886333
3203,172,6,13,34,45,95,216,126,101,44,72,252,461,273,333,580,77,274,297,36,255,6,189,246,919,31,265,90,5508,0.0312273057371,0.00108932461874,0.0023602033406,0.00617283950617,0.00816993464052,0.0172476397967,0.0392156862745,0.0228758169935,0.0183369644154,0.0079883805374,0.0130718954248,0.0457516339869,0.0836964415396,0.0495642701525,0.0604575163399,0.105301379811,0.0139796659405,0.0497458242556,0.0539215686275,0.00653594771242,0.0462962962963,0.00108932461874,0.0343137254902,0.0446623093682,0.16684822077,0.0056281771968,0.0481118373275,0.016339869281
3204,20,2,3,1,7,14,26,12,16,6,12,35,62,34,151,102,18,100,52,21,81,3,145,58,237,5,40,23,1286,0.0155520995334,0.00155520995334,0.00233281493002,0.000777604976672,0.0054432348367,0.0108864696734,0.0202177293935,0.00933125972006,0.0124416796267,0.00466562986003,0.00933125972006,0.0272161741835,0.0482115085537,0.0264385692068,0.117418351477,0.0793157076205,0.0139968895801,0.0777604976672,0.0404354587869,0.0163297045101,0.0629860031104,0.00233281493002,0.112752721617,0.045101088647,0.184292379471,0.00388802488336,0.0311041990669,0.0178849144635
3205,28,1,1,1,0,4,12,3,2,2,4,7,14,13,31,28,33,32,15,3,14,1,19,33,97,21,27,12,458,0.061135371179,0.00218340611354,0.00218340611354,0.00218340611354,0.0,0.00873362445415,0.0262008733624,0.00655021834061,0.00436681222707,0.00436681222707,0.00873362445415,0.0152838427948,0.0305676855895,0.028384279476,0.0676855895197,0.061135371179,0.0720524017467,0.0698689956332,0.0327510917031,0.00655021834061,0.0305676855895,0.00218340611354,0.0414847161572,0.0720524017467,0.211790393013,0.0458515283843,0.0589519650655,0.0262008733624
3206,53,0,9,11,22,27,83,41,48,10,32,95,171,141,164,236,28,186,149,27,148,4,167,196,610,3,171,77,2909,0.0182193193537,0.0,0.00309384668271,0.00378136816776,0.00756273633551,0.00928154004813,0.0285321416294,0.0140941904435,0.0165005156411,0.00343760742523,0.0110003437607,0.0326572705397,0.0587830869715,0.0484702646958,0.0563767617738,0.0811275352355,0.00962530079065,0.0639394981093,0.051220350636,0.00928154004813,0.0508765898934,0.00137504297009,0.0574080440014,0.0673771055345,0.209694052939,0.00103128222757,0.0587830869715,0.0264695771743
3207,41,2,1,2,4,5,25,16,4,8,7,17,36,25,36,45,35,57,35,4,17,1,22,42,136,17,44,14,698,0.0587392550143,0.00286532951289,0.00143266475645,0.00286532951289,0.00573065902579,0.00716332378223,0.0358166189112,0.0229226361032,0.00573065902579,0.0114613180516,0.0100286532951,0.0243553008596,0.0515759312321,0.0358166189112,0.0515759312321,0.0644699140401,0.0501432664756,0.0816618911175,0.0501432664756,0.00573065902579,0.0243553008596,0.00143266475645,0.0315186246418,0.0601719197708,0.194842406877,0.0243553008596,0.0630372492837,0.0200573065903
TOTAL,3402,458,820,1400,1737,4571,7815,4332,2730,1319,1606,6607,11782,6349,10653,13936,10330,8436,6920,1020,8177,389,11390,7506,27109,6533,7453,2165,176945,0.0192263132612,0.00258837491876,0.00463420836983,0.00791206307045,0.00981660968097,0.025832885925,0.044166266354,0.0244821837294,0.0154285229874,0.00745429370708,0.00907626663653,0.0373392862189,0.0665856622114,0.0358812060245,0.0602051484925,0.0787589363927,0.0583797225126,0.0476758314731,0.0391081974625,0.00576450309418,0.046212099805,0.00219842323886,0.0643702845517,0.0424199610048,0.153205798412,0.0369210771709,0.0421204329029,0.0122354403911
